,Text,Username,Unnamed: 0,Datetime,polarity
872,@SidneyPrice Absolutely not. There are plenty of people who believed this before us. We were probably just louder about it than they were.,APompliano,83834,2017-10-26 12:18:12+00:00,Neutral
873,Tesla just installed 200 kWh of solar energy generation &amp; 500 kWh of storage to supply power to this Children's Hospital in Puerto Rico https://t.co/PdzZH5M5pi,APompliano,83845,2017-10-25 01:47:27+00:00,Neutral
874,"Speaking in absolutes is a fast way to lose credibility. We live in dynamic, complex world built on probabilities rather than absolutes",APompliano,83883,2017-10-20 01:15:47+00:00,Neutral
875,@JeredWilkerson Not sure if there is a single solution because problem so complex but it can definitely help IMO,APompliano,83892,2017-10-19 12:56:19+00:00,Neutral
876,@thecla923 I never said it solves governance issues - I said it solves the trust problem with government. The words I chose were important for reason,APompliano,83959,2017-10-15 14:50:17+00:00,Neutral
877,"@thecla923 They're not but they will be. I said blockchain solves these issues, not that they're currently in place. Be patient - its just beginning",APompliano,83962,2017-10-15 14:41:21+00:00,Neutral
878,"People don't trust media
People don't trust banks
People don't trust government
People don't trust Silicon Valley

Blockchain solves this.",APompliano,83975,2017-10-15 01:42:06+00:00,Neutral
879,@justindross only if I can bring @rabois and we can make sure all the houses get sold ;),APompliano,83986,2017-10-14 14:37:30+00:00,Positive
880,"@arjunsehajpal14 @Max_Avs yes, they are barely scratching surface. ML will do diagnostics, robotics for surgery, etc. Doctors as we know them today obsolete",APompliano,84172,2017-09-19 14:44:11+00:00,Neutral
881,@MikeBeas I have learned the hard way to run from any argument that makes absolute claims. There is never ZERO risk of anything,APompliano,84189,2017-09-14 18:48:37+00:00,Neutral
882,"Today we measure military power in number of soldiers, bombs &amp; bullets.

Soon it will be number of software engineers, robots &amp; drones.",APompliano,84264,2017-09-05 00:32:47+00:00,Neutral
883,@nikillinit absolutely.,APompliano,84375,2017-08-16 01:01:50+00:00,Neutral
884,"Kylie Cosmetics by the numbers:

$420M in sales in first 18 months
300,000 units sold
$19M single day sales record

These are crazy numbers",APompliano,84386,2017-08-09 18:24:35+00:00,Neutral
885,@ajr771 absolutely. the entire article is a good read,APompliano,84398,2017-08-08 00:42:03+00:00,Neutral
886,"""It's always a bad idea to have absolute rules"" - Peter Thiel",APompliano,84406,2017-08-06 12:54:58+00:00,Neutral
887,"@basche42 Came for the solid thread, stayed for the hilarious comments",APompliano,84418,2017-08-02 10:20:39+00:00,Neutral
888,@jgulden Absolutely.,APompliano,84421,2017-08-01 13:17:10+00:00,Neutral
889,"@mdjonesy absolutely - describing as ""shiny"" was in no way a negative comment. Merely stating how misunderstood Microsoft's financials are by most",APompliano,84460,2017-07-26 22:58:02+00:00,Neutral
890,"Elon Musk has founded FOUR companies in the last ~15 years that are valued at $150B+ today.

Paypal
SolarCity
Tesla
SpaceX",APompliano,84487,2017-07-20 12:13:04+00:00,Neutral
891,"@ZackShapiro @BrentBeshore Transparently I don't have some grand solution but it feels like this all funnels up into a ""sustainability of impact"" thesis",APompliano,84510,2017-07-16 13:04:37+00:00,Positive
892,@TwoAndTwenny @BrentBeshore Sort of. I don't think ROI solely measured by dollars but I think dollars should be a component of ROI. Changes the approach when included,APompliano,84511,2017-07-16 13:02:02+00:00,Neutral
893,"@BrentBeshore Rather than give away finite amount of $X, what if we said ""I want to grow $X into $X+500% by working to solve Y problem"" 2/",APompliano,84514,2017-07-16 12:58:02+00:00,Neutral
894,A higher percentage of US homes have a streaming device than homes with a gaming console 👀 https://t.co/1oees6VI8G,APompliano,84528,2017-07-13 21:01:54+00:00,Neutral
895,@CantHardyWait Absolutely. Saw one yesterday that made me laugh out loud for a few minutes. Humans are great,APompliano,84546,2017-07-11 13:39:37+00:00,Neutral
896,"2/ Doctors, Teachers, Soldiers, Venture Capitalists, Bankers, etc will all be drastically reduced in importance in next 25 years.",APompliano,84578,2017-07-06 23:19:59+00:00,Neutral
897,@jamesjyu Absolutely. Now I'm definitely going to sign you up ;),APompliano,84596,2017-06-30 20:46:09+00:00,Neutral
898,"Apple has sold ~1.2 billion iPhones for over $738 billion in the first 10 years.

$738,000,000,000 is incredible.",APompliano,84613,2017-06-29 13:25:13+00:00,Positive
899,@sarthakgh @EricJorgenson @CaseyNewton I really like this and think it solves a lot of concerns people have with edit button,APompliano,84636,2017-06-25 22:44:34+00:00,Neutral
900,"While all the stars and athletes were starting venture funds, George Clooney built and sold a $1 billion company...

https://t.co/8wGBPmxMsg",APompliano,84683,2017-06-21 16:10:33+00:00,Neutral
901,"This was fun w/ Harry &amp; @twentyminutevc. Learn why intelligence is overrated &amp; what traditional VCs are missing.

https://t.co/sOlUxD2jMY",APompliano,84751,2017-06-07 12:56:00+00:00,Neutral
902,@axpence money can create a great curtain between you and the true problems you have yet to solve.,APompliano,84855,2017-05-12 15:58:52+00:00,Positive
903,@markwelshFLA consumer or enterprise preference? we have a ton of companies that are looking for solid engineers who are hungry to build cool shit...,APompliano,84939,2017-05-11 01:25:48+00:00,Neutral
904,@D_R_Farrell Never force it. Just find a massive problem other people won't solve. Figure out why they're scared &amp; then do the hard work they won't,APompliano,84983,2017-05-08 02:28:00+00:00,Neutral
905,@max_avs What is the actual challenge tho? That is a high level problem driven by underlying solvable problems,APompliano,84993,2017-05-08 00:29:48+00:00,Neutral
906,"If you're a founder, what is your biggest challenge currently? 

Let's see if we can get a few challenges solved tonight by working together",APompliano,84995,2017-05-08 00:16:25+00:00,Neutral
907,@mcallahan11 Absolutely,APompliano,85077,2017-04-30 16:07:53+00:00,Neutral
908,@OkItsOlivia working on it :),APompliano,85120,2017-04-27 02:19:27+00:00,Neutral
909,"A Baidu robot just taught a second robot how to read. This is true artificial intelligence.

Machine problem solving w/out human dependency",APompliano,85128,2017-04-26 12:05:14+00:00,Neutral
910,"@splatkid10 @khaledealy if you spend YOUR money on unnecessary items, you will definitely spend OUR money on unnecessary items :) art, not science but solid signal",APompliano,85138,2017-04-25 16:19:34+00:00,Neutral
911,"US electricity generation change (2015 - 2016):

Coal: -9%
Natural gas: +1%
Wind: +19%
Solar: +38%

US electricity is decarbonizing.",APompliano,85206,2017-04-15 17:37:17+00:00,Neutral
912,"""Intellectuals solve problems. Geniuses prevent them."" - Albert Einstein

Thoughts?",APompliano,85219,2017-04-11 18:51:24+00:00,Neutral
913,"Google search engine market share by device:

Desktop: 80.5%
Mobile: 95.9%
Console: 99.4%

Dominance",APompliano,85381,2017-03-31 19:37:33+00:00,Neutral
914,"@nikillinit yes but by time we solve 2, I think we'll be artificially growing 4. They're related now but solutions aren't IMO",APompliano,85515,2017-03-29 15:58:43+00:00,Neutral
915,"Things we should eradicate:

Disease
Car accident deaths
Solitary confinement
Organ donor list waiting
Paralysis
Language barriers
Poverty",APompliano,85540,2017-03-28 23:32:46+00:00,Neutral
916,@EXAIR_RB absolutely,APompliano,85558,2017-03-28 14:18:51+00:00,Neutral
917,"Cow facts:

Gassy cows likely drive global warming
Create 7B metric tons of CO2 annually
90% comes from burps
Seaweed diet could be solution",APompliano,85587,2017-03-27 12:34:26+00:00,Neutral
918,"@Tyler_Mulvey yes, i'm less of a complaining type and more of a ""build the solution"" type ;)",APompliano,85625,2017-03-24 13:40:55+00:00,Neutral
919,"@leakyrelu less about pedigree and more about soft skills, ability to problem solve, etc. there are definitely similarities across founders",APompliano,85697,2017-03-21 14:58:26+00:00,Neutral
920,"Data on $1B+ startups:

37% started by solo founder
60% started by 1st time founder
6% founded by women
CA, NY &amp; Beijing are top 3 locations",APompliano,85704,2017-03-21 13:44:23+00:00,Positive
921,@triplenickel what is the first step to solving this?,APompliano,85761,2017-03-19 18:13:10+00:00,Neutral
922,@mike29401 what would your first step be to solving this?,APompliano,85764,2017-03-19 18:11:49+00:00,Neutral
923,@mtucker108 interesting. What's the first thing you do to solve this issue?,APompliano,85804,2017-03-18 20:53:44+00:00,Neutral
924,@diaryofafounder how would you solve homelessness?,APompliano,85810,2017-03-18 20:52:11+00:00,Neutral
925,"If capital wasn't an issue, what's the largest global problem that you would dedicate your life to solving?",APompliano,85813,2017-03-18 20:26:05+00:00,Neutral
926,"We need more people like this who are driven to solve global problems, regardless of external support or perspective.

I'm cheering him on. https://t.co/E438QyExXL",APompliano,85814,2017-03-18 17:10:48+00:00,Neutral
927,"Never been a better time to be alive.
The science &amp; technology is finally available to solve so many global problems.

We can't waste time.",APompliano,85817,2017-03-18 16:59:44+00:00,Neutral
928,@QinHangX absolutely. Last study I saw there are less than 10% of partners at VC firms that are female. Think that data is year old now tho,APompliano,85872,2017-03-17 00:22:33+00:00,Neutral
929,@marksolon so true. So damn true,APompliano,85912,2017-03-16 14:12:06+00:00,Neutral
930,@AlexCartaz 3) raising (&amp; spending) too much early distracts team from finding true problem-solution match. incredibly hard 2 go back to fix,APompliano,85956,2017-03-15 15:02:17+00:00,Neutral
931,@AlexCartaz 1) easy to mask issues that company has solved yet - kills company later 2) founder dilution disincentives in weird way too,APompliano,85957,2017-03-15 15:00:55+00:00,Neutral
932,@Colwildotcom absolutely,APompliano,86018,2017-03-14 17:32:25+00:00,Neutral
933,"Bill Ackman sold his entire stake in Valeant yesterday. He lost $4 billion.

That's $4,000,000,000. Pretty incredible loss.",APompliano,86046,2017-03-14 15:19:16+00:00,Neutral
934,@julianweisser absolutely. this is great way to articulate the best execution of it,APompliano,86111,2017-03-13 20:44:02+00:00,Positive
935,@an1rudhn solid addition. i had to learn that from a book so you were lucky someone told you :),APompliano,86117,2017-03-13 20:38:52+00:00,Neutral
936,@pcperini haha absolutely,APompliano,86139,2017-03-13 16:47:21+00:00,Neutral
937,@CantHardyWait absolutely,APompliano,86198,2017-03-12 16:46:10+00:00,Neutral
938,".@elonmusk is building:

Electric cars
Reusable rockets
Plan for Mars colonization
Tunnels in LA
Solution to Australia energy issue

Unreal",APompliano,86210,2017-03-12 13:49:33+00:00,Neutral
939,@meizosolegalpin we overestimate what will happen in short term,APompliano,86280,2017-03-11 14:10:08+00:00,Neutral
940,@ConFrantzeskos solid point - thanks for reminding me,APompliano,86313,2017-03-10 23:45:25+00:00,Neutral
